Tweet Content,Date,User,Source,Tweet ID,Tweet URL
"US #COVID19 #coronavirus deaths by state Sunday:

▶️ New York: 18,300
▶️ New Jersey: 4,300
▶️ Michigan: 2,300
▶️ Massachusetts: 1,700
▶️ Louisiana: 1,300
▶️ Illinois: 1,300
▶️ Pennsylvania: 1,275
▶️ Calif: 1,150
▶️ Connecticut: 1,100

(source @JohnsHopkins)",2020-04-19 23:05:59,AustinKellerman,Twitter for iPhone,1252010583756623878,https://twitter.com/statuses/1252010583756623878
Can’t sleep ☹️ #coronavirus #allnighters,2020-04-19 23:05:55,LeanneM19471794,Twitter for iPhone,1252010568418054145,https://twitter.com/statuses/1252010568418054145
"34.5% of #coronavirus patients in critical care were black, Asian or from an ethnic minority tho only 13% of the population. All 14 doctors who have died so far is from an ethnic minority. I am not, but like @HackneyAbbott I say #BlackLivesMatter https://t.co/i0HMjltnvV",2020-04-19 23:05:54,friedmann_f,Twitter for Android,1252010566509617152,https://twitter.com/statuses/1252010566509617152
"""It's a swab.. It looks innocent..""

Trump compared a testing swab and q-tip during Sunday's #Coronavirus Task Force press conference while telling reporters about the American effort to procure #Covid19 tests https://t.co/tBYCLqzhQW",2020-04-19 23:05:48,v_shakthi,Twitter for Android,1252010538273435649,https://twitter.com/statuses/1252010538273435649
Live updates: Governors say Trump administration must step up coronavirus testing  Northam blasts ‘delusional’ claims https://t.co/TkmAw0FQbE #coronavirus #election2020,2020-04-19 23:05:45,Vazeeam,Twitter Web Client,1252010525354909696,https://twitter.com/statuses/1252010525354909696
"So much for the ""it's just the flu"" flawed argument. 
#Coronavirus Has Now Killed More People in US than 2018-2019 Flu Season (and we have a ways to go).  https://t.co/lGz1TDZEUz",2020-04-19 23:05:36,DaveTheFuturist,Twitter Web App,1252010490764521475,https://twitter.com/statuses/1252010490764521475
He did not ask to go into China.  Liar liar #pantsonfire  #Coronavirus,2020-04-19 23:05:36,Mamabea25134508,Twitter for Android,1252010487576956930,https://twitter.com/statuses/1252010487576956930
"WATCH: Trump says a record 4.18 million Americans have been tested for the #coronavirus as of Sunday, and said the U.S. has tested more people than these nations combined:
🇫🇷🇬🇧🇯🇵🇸🇬🇮🇳🇦🇹🇦🇺🇸🇪🇨🇦 https://t.co/1n8kN4sJXz",2020-04-19 23:05:34,v_shakthi,Twitter for Android,1252010481075621888,https://twitter.com/statuses/1252010481075621888
Coronavirus: Online dating has seen a surge in activity in India since the lockdown https://t.co/Arifn32tZp #coronavirus #India https://t.co/ezXZhgHbNV,2020-04-19 23:05:30,AnalyticaGlobal,Global Analytica,1252010464239857664,https://twitter.com/statuses/1252010464239857664
"@Mike_McGinley Narcissistic behavior of authoritarian regimes. Childish behavior. Any number of reasons, but not so help with #coronavirus",2020-04-19 23:05:30,vitarellie,Twitter for Android,1252010461891100676,https://twitter.com/statuses/1252010461891100676
"David Bowie bassist Matthew Seligman, 64, dies of coronavirus.

Musician played with Bowie and the Thompson Twins in the 1980s before retraining as a lawyer.

#Coronavirus 
https://t.co/l8jj8c7A5G",2020-04-19 23:05:25,Ina3121,Twitter for Android,1252010442114752512,https://twitter.com/statuses/1252010442114752512
Lets be united against #coronavirus,2020-04-19 23:05:24,Lu_pak20,Twitter Web App,1252010439569014784,https://twitter.com/statuses/1252010439569014784
What the heck is @realDonaldTrump talking about?  #Coronavirus,2020-04-19 23:05:24,GirlOfFire01,Twitter for iPhone,1252010439476752392,https://twitter.com/statuses/1252010439476752392
"Trump administration, Congress near agreement on #coronavirus aid package offering billions for hospitals, testing https://t.co/00lz5IxSnm https://t.co/24PUs9Ycju",2020-04-19 23:05:23,1010WINS,TweetDeck,1252010433432731650,https://twitter.com/statuses/1252010433432731650
"#Coronavirus

I’ve listened to cows farting in a fog covered meadow that made more sense than the comments that  @realDonaldTrump is making right now.

They were in better shape too.",2020-04-19 23:05:19,SteveG1425V2,Twitter for iPad,1252010418870071297,https://twitter.com/statuses/1252010418870071297
"Pres Trump: Globalism ""doesn't work"" during ""dangerous times."" Repeats criticism of World Health Organization and the World Trade Organization. #Trump #coronavirus @anthonymace",2020-04-19 23:05:19,MaceNewsMacro,Twitter Web App,1252010417527889921,https://twitter.com/statuses/1252010417527889921
Just all over the map. No cohesion. #coronavirus,2020-04-19 23:05:17,GaryKaltbaum,Twitter for iPhone,1252010409156018176,https://twitter.com/statuses/1252010409156018176
"HIS LIES HAVE COST LIVES. NOW HE'S TRYING TO SAVE THEM.
Trump, who not a month ago characterized Democratic criticism of the #coronavirus response as a ""hoax,"" now claims, ""I felt it was a pandemic long before it was called a pandemic."" https://t.co/Pn1zGWJDGO 03",2020-04-19 23:05:16,TomthunkitsMind,The Social Jukebox,1252010404504457216,https://twitter.com/statuses/1252010404504457216
Marathon Man:  Is it safe...? https://t.co/hyh8lxd5Lz via @YouTube #coronavirus,2020-04-19 23:05:04,alohasons,Twitter for iPhone,1252010356945256448,https://twitter.com/statuses/1252010356945256448
"Ritardi e inefficienze #Covid19 #Coronavirus Testing Hampered by Disarray, Shortages, Backlogs https://t.co/jSBQe6jvhG",2020-04-19 23:05:04,paoloigna1,Twitter for Android,1252010354776965120,https://twitter.com/statuses/1252010354776965120
Seekonk's Pina siblings eye swimming at 2021 #Olympics after #coronavirus derails 2020 Games  https://t.co/QPb9KzSg4w https://t.co/dasgezyzlw,2020-04-19 23:05:03,TheSunChronicle,Hootsuite Inc.,1252010350532268032,https://twitter.com/statuses/1252010350532268032
"If you think you have it bad think of the poor people in Africa, their main threat isn’t the virus it’s starvation. They have serious lack of food and money. It’s scary. #cornoravirusuk #coronavirus",2020-04-19 23:05:03,RausaV,Twitter for iPad,1252010349634740226,https://twitter.com/statuses/1252010349634740226
Why is all your merch made in China by child labour?  #Coronavirus,2020-04-19 23:04:53,Mamabea25134508,Twitter for Android,1252010307301638146,https://twitter.com/statuses/1252010307301638146
"I will say living in NYC when you hear the fire trucks, music performers, car horns, and random people on their balconies and windows at 7 each evening cheering for our health care and essential workers, it gives true meaning to what’s happening today #coronavirus",2020-04-19 23:04:48,MattTuttle11,Twitter for iPhone,1252010288548851713,https://twitter.com/statuses/1252010288548851713
"I can’t believe anyone thinks this incompetent manslaughter “POTUS” should be given 4 more years. He’s just lying and bragging and he didn’t act to protect us. Come on, people. #Coronavirus",2020-04-19 23:04:42,McnamarraJd,Twitter for iPhone,1252010260568567808,https://twitter.com/statuses/1252010260568567808
"Communist China has consistently lied & covered up the #Coronavirus and poses a national security threat to the United States. 

No American media should be promoting their propaganda, especially their attempts to slander our military. This is unacceptable by @CNN. https://t.co/NMpt8ztIDG",2020-04-19 23:04:26,SenRickScott,Twitter for iPhone,1252010195879899136,https://twitter.com/statuses/1252010195879899136
Where is my test? @realDonaldTrump I have not been tested yet!! #coronavirus,2020-04-19 23:04:25,70Mills,Twitter Web App,1252010192977498114,https://twitter.com/statuses/1252010192977498114
"41,000 Death in USA from the Coronavirus #coronavirus #pandemic",2020-04-19 23:04:21,Whoisjaiden,Twitter for iPhone,1252010176057655296,https://twitter.com/statuses/1252010176057655296
"Imitating the NY governor @NYGovCuomo  : What happens after then, I don't know we will see depending on what the data shows.
#coronavirus #StayHome https://t.co/qyPMyBHnnH",2020-04-19 23:04:19,NoureddinBoud,Twitter Web App,1252010166876344327,https://twitter.com/statuses/1252010166876344327
"@ScoutWithBryan You realize you just called a truck full of #coronavirus Victims dead bodies, ""The Dumbest thing you've ever seen""... You really have no shame do you?

People are losing family members and loved ones and that's your response? Pittyful.",2020-04-19 23:04:18,jamesabaileyjr,Twitter for Android,1252010161113305088,https://twitter.com/statuses/1252010161113305088
"In Ontario, we have a lab that can process
ONE THOUSAND #Coronavirus Tests per day

In contrast, Washington State (In the USA) can only process
One HUNDRED Coronavirus Tests per day
 https://t.co/V5JqLRylAA 02
#VoteBlueNoMatterWho",2020-04-19 23:04:17,TomthunkitsMind,The Social Jukebox,1252010157321736192,https://twitter.com/statuses/1252010157321736192
#Coronavirus #COVID19 US Cases by Johns Hopkins CSSE as of 04/19/20 18:04 CDT https://t.co/Xv4GHVXgHM,2020-04-19 23:04:17,coronatracking1,trackingbot2020,1252010157124485121,https://twitter.com/statuses/1252010157124485121
Vedremo #Covid19 #Coronavirus Bets Against the Stock Market Rise to Highest Level in Years https://t.co/pnBBVPoWSA,2020-04-19 23:04:10,paoloigna1,Twitter for Android,1252010126736855040,https://twitter.com/statuses/1252010126736855040
#Coronavirus #COVID19 Global Cases by Johns Hopkins CSSE as of 04/19/20 18:00 CDT https://t.co/zgQSoiq7O2,2020-04-19 23:04:08,coronatracking1,trackingbot2020,1252010119681933320,https://twitter.com/statuses/1252010119681933320
"Just within 1min almost 1k rts and likes

Nigerians stop worrying #coronavirus #CODVID19 NCDC https://t.co/mXfDOYnAPS",2020-04-19 23:04:07,YungKarl_,Twitter for iPhone,1252010115353493504,https://twitter.com/statuses/1252010115353493504
@michaeloherlihy That’s what happens when St Patrick’s day gets cancelled #coronavirus,2020-04-19 23:04:07,robertkenealy,Twitter for iPhone,1252010115248476160,https://twitter.com/statuses/1252010115248476160
"@realDonaldTrump Are you talking about the virus that’s killing us or your political strife with China? Nice link between how great your deal with China is, getting so much money from them and how they originated the virus. #coronavirus",2020-04-19 23:04:06,HolliJJR,Twitter for iPhone,1252010110924324864,https://twitter.com/statuses/1252010110924324864
"I was told my doctor that although I had been exposed directly by a friend who tested positive for Covid 19 at dinner in a restaurant where we shared food etc I could not get a test as I was asymtematic and the PPE was not available to allow for these tests.
Really! #Coronavirus",2020-04-19 23:04:05,reallykathy1,Twitter for iPhone,1252010107342331906,https://twitter.com/statuses/1252010107342331906
"#COVIDー19 #Coronavirus 😷
Airline cancellation and change policies...✈📄 https://t.co/FliJFilw6f",2020-04-19 23:04:04,Andy007_SR_A,Twitter for Android,1252010102334328832,https://twitter.com/statuses/1252010102334328832
So every country that got hit by this is shattered according to Trump but the US with the most cases and the most deaths is doing great. makes sense. #coronavirus,2020-04-19 23:04:03,TrillSouth,Twitter Web App,1252010098102321153,https://twitter.com/statuses/1252010098102321153
"United States: Number of deaths from #coronavirus topped 40,000, according to a tally by Johns Hopkins University. It showed the number of fatalities countrywide at 40,585, with almost half of them in New York. 

#COVID19 https://t.co/XLDyE1QKUs",2020-04-19 23:04:00,airnewsalerts,TweetDeck,1252010085447942144,https://twitter.com/statuses/1252010085447942144
"Turkey - Gov says: 86,306 cases and 2,017 https://t.co/2w1sNfEbDR #coronavirus",2020-04-19 23:03:59,FluTrackers,Twitter Web App,1252010082520440832,https://twitter.com/statuses/1252010082520440832
"Because those who most need help, now & after #coronavirus, are hedge-fund investors & real estate owners🤨 https://t.co/nrz55wWKiA",2020-04-19 23:03:58,ManuelasWeb,Twitter Web App,1252010079123013633,https://twitter.com/statuses/1252010079123013633
"Remarkable thread. Thank you @sannewman.  We must do everything possible to avoid contracting this virus. 
#coronavirus https://t.co/yhC7GCJ4ak",2020-04-19 23:03:55,modernromans,Twitter for iPad,1252010066800193543,https://twitter.com/statuses/1252010066800193543
Testing! Testing!! Testing!!! #Coronavirus,2020-04-19 23:03:53,Diane_Reid123,Twitter for iPhone,1252010056364720128,https://twitter.com/statuses/1252010056364720128
@realDonaldTrump is high as a kite right now doing the briefing. Guess they've showed him the new poll numbers. Time to act like a President numbnuts #coronavirus,2020-04-19 23:03:53,Petey5thStreet,Twitter for Android,1252010055320420353,https://twitter.com/statuses/1252010055320420353
President Trump plays video of Governor Cuomo today praising his efforts during the #coronavirus https://t.co/jqxIhfzFeN,2020-04-19 23:03:52,JerryBarmash,Twitter for iPhone,1252010054007619588,https://twitter.com/statuses/1252010054007619588
"""I'm not happy"" @realDonaldTrump says of the decline in his relationship with China following #coronavirus spreading",2020-04-19 23:03:50,michaelarossa,Twitter Web App,1252010044561985536,https://twitter.com/statuses/1252010044561985536
